ID,Latitudine,Longitudine,Alloggio,Tipologia,Prezzo,Cibo,Animali ammessi,Stagione rilevante,Souvenir locali,Località
1983,44.18219141584751,9.829686895112687,No,All'aperto,126,Gluten-free,Sì,Autunno-inverno,Sì,Primavera-estate
1984,45.353474315268215,9.877995469072728,Sì,Hotel,235,Vegan,No,Primavera-estate,Sì,Nessuna informazione
1985,41.72503480566242,14.851510097252454,Sì,Bed & Breakfast,32,Nessuna informazione,Sì,Primavera-estate,No,Nessuna informazione
1986,38.48032940345307,16.16591259886524,No,Visite storico-culturali,230,Vegan,Sì,Nessuna informazione,No,Autunno-inverno
1987,46.035376657393854,10.200380150214041,Sì,Villaggio turistico,384,Vegan,No,Primavera-estate,Sì,Primavera-estate
1988,40.81170782961418,16.34499499828866,Sì,Bed & Breakfast,184,Nessuna informazione,No,Primavera-estate,No,Autunno-inverno
1989,37.857643955388205,14.90953165246182,No,Visite storico-culturali,236,Vegetarian,No,Primavera-estate,Sì,Primavera-estate
1990,46.07866237936666,12.308056565706853,No,Gastronomia,348,Nessuna informazione,Sì,Autunno-inverno,Sì,Autunno-inverno
1991,43.00592372008051,11.137498095269677,Sì,Hotel,228,Vegan,Sì,Primavera-estate,Sì,Primavera-estate
1992,37.82385429166637,13.847459134840948,No,Gastronomia,324,Gluten-free,Sì,Nessuna informazione,Sì,Primavera-estate
1993,44.73121419859797,9.811857810082124,No,All'aperto,427,Nessuna informazione,No,Primavera-estate,No,Primavera-estate
1994,45.75162481916005,11.100892274974205,No,All'aperto,389,Gluten-free,No,Nessuna informazione,Sì,Primavera-estate
1995,43.528665577505905,12.05627385434844,No,Visite storico-culturali,398,Gluten-free,Sì,Autunno-inverno,Sì,Primavera-estate
1996,45.46261908267031,12.079036410807586,No,Visite storico-culturali,100,Vegan,No,Autunno-inverno,Sì,Autunno-inverno
1997,44.90781632776742,10.8204971036734,No,All'aperto,22,Gluten-free,No,Autunno-inverno,No,Primavera-estate
1998,41.95898910395264,14.498812374491616,No,Visite storico-culturali,386,Nessuna informazione,Sì,Primavera-estate,Sì,Autunno-inverno
1999,39.397416022543624,9.07970299702528,No,Visite storico-culturali,338,Vegetarian,No,Autunno-inverno,No,Autunno-inverno
2000,44.6788178406514,10.066101769575823,No,Gastronomia,135,Vegetarian,Sì,Autunno-inverno,Sì,Primavera-estate
2001,44.064370692496766,11.372672868445608,Sì,Ostello,43,Gluten-free,Sì,Autunno-inverno,Sì,Nessuna informazione
2002,44.45962687274952,7.047412229818484,Sì,Bed & Breakfast,458,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
2003,39.44973223651446,16.566431816746757,No,All'aperto,271,Nessuna informazione,No,Autunno-inverno,Sì,Primavera-estate
2004,45.396791690535146,11.370660657217908,No,Visite storico-culturali,459,Vegan,Sì,Primavera-estate,No,Primavera-estate
2005,36.7046173463643,14.993859538093194,No,All'aperto,284,Vegan,Sì,Primavera-estate,No,Primavera-estate
2006,39.93762074696152,16.22021281578074,Sì,Bed & Breakfast,264,Vegetarian,Sì,Autunno-inverno,No,Autunno-inverno
2007,46.4146492588857,13.389216238600042,Sì,Villaggio turistico,489,Nessuna informazione,Sì,Nessuna informazione,Sì,Autunno-inverno
2008,41.56789349214486,13.463294573980232,Sì,Ostello,98,Gluten-free,No,Autunno-inverno,No,Primavera-estate
2009,44.682024035873454,11.322421972241758,No,All'aperto,461,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
2010,40.33481467126069,15.818026880058063,No,Visite storico-culturali,175,Gluten-free,No,Autunno-inverno,Sì,Autunno-inverno
2011,44.12731649592829,9.985514192026525,Sì,Villaggio turistico,433,Nessuna informazione,Sì,Autunno-inverno,Sì,Autunno-inverno
2012,44.72963871685078,11.065948842692674,No,Visite storico-culturali,175,Nessuna informazione,No,Nessuna informazione,No,Nessuna informazione
2013,43.25075626362654,13.204645684673569,No,All'aperto,445,Nessuna informazione,Sì,Primavera-estate,No,Autunno-inverno
2014,44.66200700566842,8.20540334702916,No,All'aperto,108,Vegan,Sì,Autunno-inverno,No,Autunno-inverno
2015,46.26226457171789,10.266773229282709,Sì,Hotel,329,Vegan,No,Primavera-estate,Sì,Primavera-estate
2016,46.06300687314844,10.20998850471818,Sì,Ostello,393,Vegetarian,Sì,Nessuna informazione,No,Autunno-inverno
2017,38.148494374123736,14.773755645695555,No,All'aperto,66,Gluten-free,No,Nessuna informazione,Sì,Primavera-estate
2018,45.88672383100579,9.720618514922247,No,All'aperto,279,Nessuna informazione,No,Nessuna informazione,No,Primavera-estate
2019,42.40177590478087,11.18900228928351,Sì,Ostello,345,Nessuna informazione,No,Autunno-inverno,Sì,Nessuna informazione
2020,44.70664215253721,8.304341930268114,Sì,Bed & Breakfast,260,Nessuna informazione,Sì,Autunno-inverno,Sì,Autunno-inverno
2021,43.868996255369154,10.90388840003322,Sì,Villaggio turistico,452,Nessuna informazione,No,Autunno-inverno,No,Autunno-inverno
2022,41.70159667922394,15.767824431325053,Sì,Ostello,491,Vegetarian,No,Nessuna informazione,No,Primavera-estate
2023,39.37180577554609,8.589174137816928,No,All'aperto,73,Vegetarian,No,Nessuna informazione,Sì,Autunno-inverno
2024,44.41310638772926,10.041822303814925,No,Gastronomia,295,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
2025,42.94552414904854,13.133018323639037,No,All'aperto,251,Vegetarian,Sì,Autunno-inverno,Sì,Nessuna informazione
2026,44.13259347284411,10.560355718413,No,Visite storico-culturali,141,Vegan,Sì,Autunno-inverno,Sì,Nessuna informazione
2027,46.10933689090698,10.935817306673703,No,Gastronomia,162,Gluten-free,Sì,Nessuna informazione,Sì,Autunno-inverno
2028,42.10946939462788,11.845004801621002,No,Visite storico-culturali,46,Gluten-free,No,Nessuna informazione,No,Autunno-inverno
2029,46.062980866349214,9.875827167759475,Sì,Ostello,316,Vegan,No,Primavera-estate,No,Autunno-inverno
2030,44.67200595985213,7.6607325376495865,Sì,Hotel,145,Gluten-free,Sì,Autunno-inverno,Sì,Nessuna informazione
2031,40.71743944996039,16.13281794963988,Sì,Hotel,216,Gluten-free,Sì,Autunno-inverno,Sì,Nessuna informazione
2032,44.5085647565331,8.998032232228502,No,Gastronomia,106,Nessuna informazione,Sì,Nessuna informazione,Sì,Autunno-inverno
2033,38.34102431367038,16.438506346899835,Sì,Hotel,373,Vegan,No,Autunno-inverno,Sì,Autunno-inverno
2034,37.53129725167234,13.558442708792708,No,All'aperto,486,Nessuna informazione,Sì,Autunno-inverno,Sì,Primavera-estate
2035,42.224515017061165,14.071207746818224,Sì,Hotel,98,Gluten-free,No,Nessuna informazione,Sì,Primavera-estate
2036,42.12342628758361,12.410231537388267,No,Visite storico-culturali,373,Vegetarian,No,Nessuna informazione,Sì,Primavera-estate
2037,40.82499559327161,15.364017106825276,No,All'aperto,125,Gluten-free,No,Primavera-estate,Sì,Primavera-estate
2038,45.785138636759925,13.428539264724265,No,All'aperto,273,Vegan,Sì,Autunno-inverno,Sì,Primavera-estate
2039,44.91840855315925,10.242929959554088,No,Gastronomia,231,Gluten-free,No,Nessuna informazione,No,Autunno-inverno
2040,44.794521033541464,8.12042377080708,Sì,Ostello,55,Vegan,No,Nessuna informazione,Sì,Nessuna informazione
2041,42.13758801967952,13.752240933162087,No,Visite storico-culturali,294,Vegetarian,No,Primavera-estate,No,Autunno-inverno
2042,41.52313393598286,12.96746245139271,No,All'aperto,123,Gluten-free,No,Primavera-estate,No,Autunno-inverno
2043,41.809740319278205,12.428799360847703,No,Visite storico-culturali,71,Vegetarian,Sì,Primavera-estate,Sì,Nessuna informazione
2044,44.214447734304755,7.404569915217235,No,All'aperto,21,Vegan,No,Primavera-estate,No,Autunno-inverno
2045,37.7139457075762,13.805818149611941,No,Visite storico-culturali,167,Gluten-free,Sì,Nessuna informazione,No,Autunno-inverno
2046,40.6026816905022,15.850593489309059,Sì,Bed & Breakfast,180,Gluten-free,Sì,Nessuna informazione,Sì,Primavera-estate
2047,39.30731735720033,9.156960468563257,Sì,Bed & Breakfast,474,Gluten-free,No,Nessuna informazione,No,Primavera-estate
2048,41.431018173477696,15.767688355785632,No,Gastronomia,204,Vegetarian,No,Primavera-estate,Sì,Autunno-inverno
2049,46.62299662642966,12.014496573523532,Sì,Bed & Breakfast,65,Nessuna informazione,No,Nessuna informazione,No,Autunno-inverno
2050,40.806938398408604,9.36881299116229,No,Gastronomia,335,Nessuna informazione,Sì,Primavera-estate,Sì,Nessuna informazione
2051,37.92545232827131,13.760792564401601,No,All'aperto,74,Vegetarian,No,Autunno-inverno,No,Primavera-estate
2052,39.324621346721884,16.74043478909841,Sì,Bed & Breakfast,451,Gluten-free,No,Autunno-inverno,Sì,Primavera-estate
2053,44.130218376126486,7.682315915951969,No,All'aperto,264,Gluten-free,No,Nessuna informazione,No,Autunno-inverno
2054,39.431513331429315,8.539291141122959,Sì,Ostello,301,Nessuna informazione,No,Primavera-estate,No,Autunno-inverno
2055,37.60252062963434,13.039230404705886,No,Visite storico-culturali,480,Gluten-free,Sì,Nessuna informazione,Sì,Autunno-inverno
2056,43.05908793937825,12.39615520643979,No,Gastronomia,363,Nessuna informazione,Sì,Primavera-estate,Sì,Autunno-inverno
2057,39.3237382397645,16.42974281627097,No,All'aperto,113,Vegetarian,Sì,Primavera-estate,No,Primavera-estate
2058,45.19797151963576,8.267191351708133,No,All'aperto,157,Gluten-free,Sì,Nessuna informazione,Sì,Primavera-estate
2059,43.631077662973865,13.171600999379585,Sì,Bed & Breakfast,56,Gluten-free,Sì,Autunno-inverno,No,Nessuna informazione
2060,42.36852936960099,11.958775182685946,Sì,Villaggio turistico,479,Vegan,Sì,Nessuna informazione,Sì,Primavera-estate
2061,46.19023676995032,13.44159500089092,No,Visite storico-culturali,109,Vegetarian,No,Autunno-inverno,Sì,Autunno-inverno
2062,45.843031485913656,7.649258688585961,Sì,Villaggio turistico,48,Vegan,No,Primavera-estate,No,Nessuna informazione
2063,41.90133203830562,12.658698333551328,Sì,Ostello,318,Vegan,Sì,Autunno-inverno,Sì,Primavera-estate
2064,39.67860456335272,9.540871163796767,Sì,Ostello,39,Vegetarian,No,Nessuna informazione,No,Primavera-estate
2065,42.03165432701932,12.73985829780261,No,Gastronomia,443,Vegan,No,Primavera-estate,No,Autunno-inverno
2066,40.43202153489611,16.55831580338037,Sì,Villaggio turistico,125,Vegan,Sì,Autunno-inverno,No,Primavera-estate
2067,46.4768332446026,13.094345420389226,No,Visite storico-culturali,498,Gluten-free,Sì,Autunno-inverno,No,Primavera-estate
2068,39.52450078532658,8.921546441956915,Sì,Hotel,470,Vegan,Sì,Primavera-estate,Sì,Nessuna informazione
2069,42.54506477154271,13.957682952538056,Sì,Villaggio turistico,391,Gluten-free,No,Nessuna informazione,Sì,Nessuna informazione
2070,42.05508148653173,12.761803333473917,Sì,Hotel,488,Vegetarian,No,Nessuna informazione,No,Autunno-inverno
2071,42.18437355410806,14.51965591902681,Sì,Villaggio turistico,254,Vegetarian,Sì,Nessuna informazione,Sì,Autunno-inverno
2072,41.68500002929687,15.601336640102868,Sì,Bed & Breakfast,153,Nessuna informazione,Sì,Nessuna informazione,Sì,Nessuna informazione
2073,44.202555585788645,10.562264304173988,No,Visite storico-culturali,319,Vegan,Sì,Primavera-estate,No,Primavera-estate
2074,42.60325955612647,13.14987377224709,No,Gastronomia,448,Gluten-free,Sì,Autunno-inverno,No,Primavera-estate
2075,37.79794933723119,14.185384390866254,No,Visite storico-culturali,426,Vegan,Sì,Nessuna informazione,No,Primavera-estate
2076,45.42260267700293,9.632096805603815,Sì,Villaggio turistico,235,Nessuna informazione,Sì,Nessuna informazione,Sì,Nessuna informazione
2077,43.000425758779436,11.512551424687278,No,Visite storico-culturali,211,Gluten-free,Sì,Autunno-inverno,Sì,Nessuna informazione
2078,40.20682179087337,15.476366502442357,No,Gastronomia,256,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
2079,45.69262255470999,11.419570648929986,No,Gastronomia,245,Vegetarian,Sì,Primavera-estate,Sì,Primavera-estate
2080,41.09381526568852,16.184364166099616,Sì,Hotel,393,Vegan,Sì,Autunno-inverno,Sì,Primavera-estate
2081,37.53256501049955,13.022752074004165,Sì,Ostello,376,Vegetarian,No,Primavera-estate,No,Autunno-inverno
2082,44.390152217955986,9.102874425768237,No,Visite storico-culturali,88,Vegan,Sì,Primavera-estate,No,Primavera-estate
2083,43.463109618907716,10.77490676364192,Sì,Bed & Breakfast,97,Gluten-free,Sì,Autunno-inverno,No,Nessuna informazione
2084,39.31773176709384,16.701524535335153,Sì,Bed & Breakfast,237,Vegetarian,Sì,Primavera-estate,Sì,Primavera-estate
2085,44.79913625110262,10.904496710147122,No,Gastronomia,465,Nessuna informazione,No,Primavera-estate,Sì,Autunno-inverno
2086,44.202916663171344,12.079213835267723,Sì,Ostello,348,Vegan,Sì,Autunno-inverno,No,Nessuna informazione
2087,41.924667399046136,13.683598916071903,No,Visite storico-culturali,399,Nessuna informazione,Sì,Nessuna informazione,Sì,Nessuna informazione
2088,43.17747383983982,11.865569060653579,No,All'aperto,192,Vegan,Sì,Primavera-estate,Sì,Primavera-estate
2089,41.30687736245927,15.62153725657801,No,Visite storico-culturali,334,Vegan,No,Primavera-estate,Sì,Autunno-inverno
2090,41.20702419076613,15.5371286334227,No,Visite storico-culturali,468,Vegan,Sì,Primavera-estate,No,Primavera-estate
2091,46.444740289962084,11.21562948659131,Sì,Ostello,173,Vegetarian,No,Autunno-inverno,Sì,Autunno-inverno
2092,41.10247307622968,8.279279742294998,No,All'aperto,45,Nessuna informazione,No,Primavera-estate,Sì,Nessuna informazione
2093,46.003771937662705,9.551686520124036,No,Gastronomia,140,Vegan,Sì,Autunno-inverno,Sì,Nessuna informazione
2094,44.70970295803887,7.710026127486616,Sì,Villaggio turistico,417,Vegetarian,Sì,Autunno-inverno,No,Primavera-estate
2095,46.28410359156533,11.667684964645904,No,All'aperto,341,Nessuna informazione,Sì,Primavera-estate,No,Autunno-inverno
2096,36.94846560645976,15.080378717782217,Sì,Villaggio turistico,458,Gluten-free,Sì,Primavera-estate,Sì,Primavera-estate
2097,37.669152755140665,13.31087423197545,Sì,Ostello,242,Gluten-free,Sì,Primavera-estate,Sì,Autunno-inverno
2098,44.902756258935796,7.7324774015941635,No,Gastronomia,260,Gluten-free,No,Autunno-inverno,No,Autunno-inverno
2099,37.79075661167831,14.351416714985398,No,Visite storico-culturali,139,Vegan,No,Autunno-inverno,No,Primavera-estate
2100,44.502389103122425,6.93675168497362,No,Visite storico-culturali,176,Vegan,No,Primavera-estate,Sì,Nessuna informazione
2101,45.42714710099866,10.4683094634415,No,All'aperto,102,Nessuna informazione,No,Primavera-estate,Sì,Primavera-estate
2102,43.171860769518325,10.759426779711385,Sì,Hotel,191,Gluten-free,Sì,Primavera-estate,No,Nessuna informazione
2103,45.898380686499095,7.9661556464119485,Sì,Ostello,87,Vegetarian,No,Autunno-inverno,No,Autunno-inverno
2104,45.01923131384615,6.995408727793076,No,Visite storico-culturali,82,Nessuna informazione,Sì,Autunno-inverno,Sì,Autunno-inverno
2105,39.90521498438265,8.9117974596663,Sì,Hotel,432,Vegetarian,No,Primavera-estate,No,Primavera-estate
2106,45.30772014283865,10.915613156722562,Sì,Hotel,419,Vegan,No,Nessuna informazione,Sì,Primavera-estate
2107,44.94799905683382,7.8892848958508175,No,Gastronomia,305,Nessuna informazione,No,Primavera-estate,No,Primavera-estate
2108,46.08595301444627,8.187292705234212,Sì,Ostello,473,Vegetarian,No,Nessuna informazione,Sì,Nessuna informazione
2109,44.619305781602975,11.698412939819155,No,Visite storico-culturali,321,Vegan,No,Autunno-inverno,No,Nessuna informazione
2110,42.627362762296535,12.531446232646882,Sì,Villaggio turistico,329,Nessuna informazione,Sì,Autunno-inverno,Sì,Nessuna informazione
2111,40.039968045782345,15.436704452814881,Sì,Hotel,350,Nessuna informazione,No,Autunno-inverno,Sì,Autunno-inverno
2112,44.11571892105727,12.0510678715174,Sì,Hotel,417,Gluten-free,Sì,Autunno-inverno,Sì,Autunno-inverno
2113,41.589816115657975,14.460442496686028,No,Gastronomia,199,Gluten-free,Sì,Nessuna informazione,Sì,Autunno-inverno
2114,46.0061402856513,12.900690080556945,No,Visite storico-culturali,160,Vegan,No,Autunno-inverno,No,Autunno-inverno
2115,42.277660144105454,12.892453809271503,Sì,Villaggio turistico,61,Vegan,No,Nessuna informazione,Sì,Primavera-estate
2116,37.705002471487326,12.642621701328041,No,Visite storico-culturali,253,Vegetarian,No,Autunno-inverno,Sì,Autunno-inverno
2117,45.09029286055678,8.757730667468724,Sì,Ostello,446,Vegan,No,Primavera-estate,No,Autunno-inverno
2118,43.16975539186937,11.885576375293493,No,All'aperto,382,Vegan,Sì,Autunno-inverno,No,Primavera-estate
2119,44.235910595791594,7.313342450830459,Sì,Hotel,377,Nessuna informazione,No,Autunno-inverno,No,Autunno-inverno
2120,46.10963633982106,11.739141873351269,Sì,Bed & Breakfast,223,Vegan,Sì,Primavera-estate,Sì,Autunno-inverno
2121,44.10178085062486,11.384673373670232,Sì,Hotel,211,Vegetarian,No,Primavera-estate,Sì,Autunno-inverno
2122,44.029031446461865,11.262352600127022,Sì,Bed & Breakfast,124,Vegan,No,Autunno-inverno,No,Primavera-estate
2123,45.67945585746003,12.329613138178251,No,Gastronomia,499,Vegan,Sì,Nessuna informazione,No,Autunno-inverno
2124,41.34314589624496,15.458812260407976,No,Visite storico-culturali,80,Vegan,Sì,Autunno-inverno,Sì,Nessuna informazione
2125,45.82808785586233,12.42441200130156,No,All'aperto,420,Vegetarian,Sì,Autunno-inverno,No,Autunno-inverno
2126,45.783102995257266,8.629267933802762,Sì,Hotel,77,Gluten-free,No,Autunno-inverno,Sì,Primavera-estate
2127,45.643899294470735,11.295304333389776,Sì,Villaggio turistico,332,Vegetarian,Sì,Autunno-inverno,No,Autunno-inverno
2128,45.1170354443676,11.461128486297838,No,All'aperto,203,Nessuna informazione,No,Nessuna informazione,No,Autunno-inverno
2129,40.39578065188088,17.9462053932847,Sì,Hotel,296,Nessuna informazione,No,Primavera-estate,Sì,Nessuna informazione
2130,40.516523949320124,16.321867868048344,No,Gastronomia,324,Nessuna informazione,Sì,Nessuna informazione,Sì,Autunno-inverno
2131,41.38012341570567,14.409023109927888,Sì,Hotel,391,Nessuna informazione,No,Primavera-estate,No,Nessuna informazione
2132,44.200633395693735,10.978187436261909,Sì,Bed & Breakfast,297,Gluten-free,Sì,Primavera-estate,No,Primavera-estate
2133,41.739800418852994,14.810601641017282,No,Gastronomia,423,Vegetarian,No,Primavera-estate,No,Autunno-inverno
2134,42.8100045949025,11.055118674729169,No,Gastronomia,318,Vegetarian,Sì,Primavera-estate,No,Autunno-inverno
